fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2009-06-30,2009-07-23,0.02,0.02,0.0,0.0,83.66,1045.75,1052.5208333333335
2009-09-30,2009-10-22,0.02,0.02,0.0,0.0,93.36,1167.0,889.5208333333334
2009-12-31,2010-01-28,0.04,0.04,0.0,0.0,134.52,840.75,992.875
2010-03-31,2010-04-22,0.03,0.03,0.0,0.0,135.77,1131.4166666666667,1046.2291666666667
2010-06-30,2010-07-22,0.02,0.03,-0.01,-33.3333,109.26,1365.75,1126.2291666666667
2010-09-30,2010-10-21,0.03,0.02,0.01,50.0,157.06,1308.8333333333335,1161.6875
2010-12-31,2011-01-27,0.05,0.04,0.01,25.0,180.0,900.0,1176.5
2011-03-31,2011-04-26,0.02,0.03,-0.01,-33.3333,180.13,2251.625,1456.5520833333335
2011-06-30,2011-07-26,0.02,0.02,0.0,0.0,204.49,2556.125,1754.1458333333335
2011-09-30,2011-10-25,0.01,0.01,0.0,0.0,216.23,5405.75,2778.375
2011-12-31,2012-01-31,0.02,0.01,0.01,100.0,173.1,2163.75,3094.3125
2012-03-31,2012-04-26,0.01,0.07,-0.06,-85.7143,202.51,5062.75,3797.09375
2012-06-30,2012-07-26,0.01,0.02,-0.01,-50.0,228.35,5708.75,4585.25
2012-09-30,2012-10-25,-0.01,-0.08,0.07,87.5,252.01,-6300.25,1658.75
2012-12-31,2013-01-29,0.01,0.01,0.0,0.0,250.87,6271.75,2685.75
2013-03-31,2013-04-25,0.01,0.08,-0.07,-87.5,261.61,6540.25,3055.125
2013-06-30,2013-07-25,-0.02,0.05,-0.07,-140.0,282.1,-3526.25,746.375
2013-09-30,2013-10-24,-0.09,-0.09,0.0,0.0,312.64,-868.4444444444445,2104.3263888888887
2013-12-31,2014-01-30,0.03,0.03,0.0,0.0,398.79,3323.2500000000005,1367.2013888888891
2014-03-31,2014-04-24,0.01,0.01,0.0,0.0,336.365,8409.125,1834.4201388888887
2014-06-30,2014-07-24,-0.01,-0.01,0.0,0.0,324.78,-8119.499999999999,686.1076388888893
2014-09-30,2014-10-23,-0.05,-0.04,-0.01,-25.0,322.44,-1612.1999999999998,500.1687500000004
2014-12-31,2015-01-29,0.02,0.01,0.01,100.0,310.35,3879.375,639.2000000000003
2015-03-31,2015-04-23,-0.01,-0.01,0.0,0.0,372.1,-9302.5,-3788.7062499999997
2015-06-30,2015-07-23,0.01,-0.01,0.02,200.0,434.09,10852.25,954.23125
2015-09-30,2015-10-22,0.01,-0.01,0.02,200.0,511.67,12791.75,4555.21875
2015-12-31,2016-01-28,0.05,0.08,-0.03,-37.5,675.89,3379.45,4430.2375
2016-03-31,2016-04-28,0.05,0.03,0.02,66.6667,593.64,2968.2,7497.9125
2016-06-30,2016-07-28,0.09,0.06,0.03,50.0,715.62,1987.8333333333335,5281.808333333333
2016-09-30,2016-10-27,0.03,0.04,-0.01,-25.0,837.31,6977.583333333333,3828.2666666666664
2016-12-31,2017-02-02,0.08,0.07,0.01,14.2857,749.87,2343.34375,3569.2401041666662
2017-03-31,2017-04-27,0.07,0.05,0.02,40.0,886.54,3166.2142857142853,3618.743675595238
2017-06-30,2017-07-27,0.02,0.07,-0.05,-71.4286,968.0,12100.0,6146.785342261905
2017-09-30,2017-10-26,0.03,0.03,0.0,0.0,961.35,8011.250000000001,6405.202008928572
2017-12-31,2018-02-01,0.11,0.09,0.02,22.2222,1169.47,2657.8863636363635,6483.837662337663
2018-03-31,2018-04-26,0.16,0.06,0.1,166.6667,1447.34,2261.46875,6257.651278409091
2018-06-30,2018-07-26,0.25,0.13,0.12,92.3077,1699.8,1699.8,3657.601278409091
2018-09-30,2018-10-25,0.29,0.16,0.13,81.25,2004.36,1727.896551724138,2086.7629163401252
2018-12-31,2019-01-31,0.3,0.28,0.02,7.1429,1501.97,1251.6416666666667,1735.201742097701
2019-03-31,2019-04-25,0.35,0.24,0.11,45.8333,1814.19,1295.8500000000001,1493.7970545977012
2019-06-30,2019-07-25,0.26,0.28,-0.02,-7.1429,1922.19,1848.2596153846155,1530.911958443855
2019-09-30,2019-10-24,0.21,0.23,-0.02,-8.6957,1735.91,2066.559523809524,1615.5777014652015
2019-12-31,2020-01-30,0.32,0.2,0.12,60.0,1847.84,1443.625,1663.5735347985349
2020-03-31,2020-04-30,0.25,0.31,-0.06,-19.3548,1949.72,1949.72,1827.0410347985348
2020-06-30,2020-07-30,0.52,0.07,0.45,642.8571,2758.82,1326.3557692307693,1696.5650732600732
2020-09-30,2020-10-29,0.62,0.37,0.25,67.5676,3148.73,1269.649193548387,1497.337490694789
2020-12-31,2021-02-02,0.7,0.36,0.34,94.4444,3256.93,1163.1892857142857,1427.2285621233607
2021-03-31,2021-04-29,0.79,0.48,0.31,64.5833,3094.08,979.1392405063291,1184.5833722499428
2021-06-30,2021-07-29,0.76,0.62,0.14,22.5806,3440.16,1131.6315789473683,1135.9023246790925
2021-09-30,2021-10-28,0.31,0.45,-0.14,-31.1111,3285.04,2649.2258064516127,1480.796477904899
2021-12-31,2022-02-03,0.29,0.18,0.11,61.1111,3334.34,2874.431034482759,1908.6069150970172
2022-03-31,2022-04-28,0.37,0.42,-0.05,-11.9048,3259.95,2202.6689189189187,2214.4893347001644
2022-06-30,2022-07-28,0.18,0.14,0.04,28.5714,106.21,147.51388888888889,1968.4599121855447
2022-09-30,2022-10-27,0.17,0.22,-0.05,-22.7273,113.0,166.17647058823528,1347.6975782197005
2022-12-31,2023-02-02,0.25,0.18,0.07,38.8889,84.0,84.0,650.0898195990108
2023-03-31,2023-04-27,0.31,0.21,0.1,47.619,103.29,83.29838709677419,120.2471866434746
2023-06-30,2023-08-03,0.65,0.35,0.3,85.7143,130.36,50.13846153846154,95.90332980586774
2023-09-30,2023-10-26,0.94,0.58,0.36,62.069,127.12,33.808510638297875,62.8113398183834
2023-12-31,2024-02-01,1.0,0.8,0.2,25.0,151.94,37.985,51.307589818383406
