fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2019-03-31,2019-04-16,2.1,2.03,0.07,3.4483,138.98,16.545238095238094,16.100686399358555
2019-06-30,2019-07-16,2.58,2.46,0.12,4.878,139.36,13.503875968992247,15.865345867797092
2019-09-30,2019-10-15,2.12,2.01,0.11,5.4726,129.38,15.257075471698112,15.420773272306988
2019-12-31,2020-01-22,1.88,1.87,0.01,0.5348,145.87,19.39760638297873,16.175948979726794
2020-03-31,2020-04-14,2.3,2.0,0.3,15.0,131.13,14.253260869565215,15.602954673308576
2020-06-30,2020-07-16,1.67,1.49,0.18,12.0805,140.63,21.05239520958084,17.490084483455725
2020-09-30,2020-10-13,2.2,1.98,0.22,11.1111,148.88,16.918181818181818,17.90536107007665
2020-12-31,2021-01-26,1.86,1.82,0.04,2.1978,157.38,21.15322580645161,18.34426592594487
2021-03-31,2021-04-20,2.59,2.34,0.25,10.6838,164.35,15.863899613899614,18.74692561202847
2021-06-30,2021-07-21,2.48,2.27,0.21,9.2511,164.74,16.60685483870968,17.63554051931068
2021-09-30,2021-10-19,2.6,2.35,0.25,10.6383,161.5,15.528846153846152,17.288206603226765
2021-12-31,2022-01-25,2.13,2.12,0.01,0.4717,171.07,20.078638497652584,17.01955977602701
2022-03-31,2022-04-19,2.67,2.56,0.11,4.2969,177.23,16.59456928838951,17.20222719464948
2022-06-30,2022-07-19,2.59,2.54,0.05,1.9685,177.51,17.134169884169886,17.334055956014534
2022-09-30,2022-10-18,2.55,2.47,0.08,3.2389,163.36,16.015686274509807,17.455765986180445
2022-12-31,2023-01-24,2.35,2.23,0.12,5.3812,176.65,18.79255319148936,17.13424465963964
2023-03-31,2023-04-18,2.68,2.5,0.18,7.2,155.0,14.458955223880595,16.60034114351241
2023-06-30,2023-07-20,2.8,2.62,0.18,6.8702,165.52,14.77857142857143,16.0114415296128
2023-09-30,2023-10-17,2.66,2.52,0.14,5.5556,155.75,14.63815789473684,15.667059434669556
