fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2002-06-30,2002-08-01,0.39,0.46,-0.07,-15.2174,40.65,26.057692307692307,26.289174661024457
2002-09-30,2002-10-31,0.44,0.43,0.01,2.3256,31.9,18.125,25.730580911024457
2002-12-31,2003-01-30,0.56,0.5,0.06,12.0,34.94,15.598214285714285,23.781920196738746
2003-03-31,2003-05-01,0.71,0.7,0.01,1.4286,34.95,12.306338028169016,18.0218111553939
2003-06-30,2003-07-31,0.62,0.56,0.06,10.7143,35.91,14.479838709677418,15.12734775589018
2003-09-30,2003-10-30,0.55,0.62,-0.07,-11.2903,36.6,16.636363636363637,14.75518866498109
2003-12-31,2004-01-29,0.68,0.58,0.1,17.2414,41.0,15.073529411764705,14.624017446493694
2004-03-31,2004-04-29,0.83,0.75,0.08,10.6667,41.59,12.52710843373494,14.679210047885176
2004-06-30,2004-07-29,0.88,0.88,0.0,0.0,44.41,12.616477272727272,14.21336968864764
2004-09-30,2004-10-28,0.96,0.87,0.09,10.3448,48.33,12.5859375,13.20076315455673
2004-12-31,2005-01-31,1.3,1.07,0.23,21.4953,51.26,9.857692307692307,11.89680387853863
2005-03-31,2005-04-28,1.15,1.2,-0.05,-4.1667,59.6,12.956521739130435,12.004157204887504
2005-06-30,2005-07-28,1.23,1.24,-0.01,-0.8065,57.47,11.68089430894309,11.77026146394146
2005-09-30,2005-10-27,1.32,1.38,-0.06,-4.3478,63.54,12.034090909090908,11.632299816214186
2005-12-31,2006-01-30,1.65,1.44,0.21,14.5833,56.17,8.510606060606062,11.295528254442624
2006-03-31,2006-04-27,1.37,1.47,-0.1,-6.8027,60.86,11.105839416058393,10.832857673674612
2006-06-30,2006-07-27,1.72,1.64,0.08,4.878,61.35,8.917151162790699,10.141921887136515
2006-09-30,2006-10-26,1.77,1.59,0.18,11.3208,67.1,9.477401129943502,9.502749442349664
2006-12-31,2007-02-01,1.69,1.51,0.18,11.9205,76.63,11.335798816568047,10.20904763134016
2007-03-31,2007-04-26,1.62,1.52,0.1,6.5789,75.45,11.64351851851852,10.343467406955192
2007-06-30,2007-07-26,1.83,1.96,-0.13,-6.6327,83.88,11.459016393442624,10.978933714618172
2007-09-30,2007-11-01,1.7,1.75,-0.05,-2.8571,93.95,13.816176470588236,12.063627549779357
2007-12-31,2008-02-01,2.13,1.95,0.18,9.2308,93.69,10.996478873239436,11.978797563947204
2008-03-31,2008-05-01,2.03,2.14,-0.11,-5.1402,84.58,10.416256157635468,11.671981973726442
2008-06-30,2008-07-31,2.27,2.52,-0.25,-9.9206,88.13,9.705947136563877,11.233714659506754
2008-09-30,2008-10-30,2.59,2.38,0.21,8.8235,77.66,7.496138996138996,9.653705290894443
2008-12-31,2009-01-30,1.55,1.45,0.1,6.8966,79.83,12.875806451612902,10.12353718548781
2009-03-31,2009-04-30,0.92,0.95,-0.03,-3.1579,68.1,18.50543478260869,12.145831841731118
2009-06-30,2009-07-30,0.84,1.02,-0.18,-17.6471,69.91,20.80654761904762,14.920981962352052
2009-09-30,2009-10-29,0.98,1.03,-0.05,-4.8544,68.61,17.502551020408163,17.422584968419343
2009-12-31,2010-02-01,1.27,1.19,0.08,6.7227,68.19,13.423228346456693,17.559440442130292
2010-03-31,2010-04-29,1.33,1.41,-0.08,-5.6738,66.98,12.590225563909774,16.080638137455562
2010-06-30,2010-07-29,1.6,1.46,0.14,9.589,57.07,8.917187499999999,13.108298107693656
2010-09-30,2010-10-28,1.44,1.39,0.05,3.5971,61.79,10.727430555555555,11.414517991480505
2010-12-31,2011-01-31,1.85,1.63,0.22,13.4969,73.12,9.88108108108108,10.528981175136602
2011-03-31,2011-04-28,2.14,2.08,0.06,2.8846,84.13,9.82827102803738,9.838492541168504
2011-06-30,2011-07-28,2.18,2.32,-0.14,-6.0345,81.38,9.332568807339449,9.942337868003367
2011-09-30,2011-10-27,2.13,2.12,0.01,0.4717,72.63,8.524647887323944,9.391642200945464
2011-12-31,2012-01-31,1.97,1.96,0.01,0.5102,84.76,10.756345177664976,9.610458225091438
2012-03-31,2012-04-26,2.0,2.09,-0.09,-4.3062,86.73,10.84125,9.863702968082093
2012-06-30,2012-07-26,1.8,1.95,-0.15,-7.6923,85.57,11.88472222222222,10.501741321802784
2012-09-30,2012-11-01,2.09,1.95,0.14,7.1795,91.8,10.98086124401914,11.115794660976585
2012-12-31,2013-02-01,2.2,2.0,0.2,10.0,86.55,9.835227272727272,10.88551518474216
2013-03-31,2013-04-25,2.12,2.05,0.07,3.4146,90.77,10.704009433962264,10.851205043232724
