fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2016-05-31,2016-06-30,1.54,1.52,0.02,1.3158,153.15,24.86201298701299,24.94517008640352
2016-08-31,2016-10-05,1.77,1.65,0.12,7.2727,164.05,23.17090395480226,25.60969094689895
2016-11-30,2017-01-05,1.96,1.72,0.24,13.9535,151.14,19.2780612244898,24.25579076006365
2017-02-28,2017-04-06,1.48,1.36,0.12,8.8235,158.81,26.82601351351352,23.53424791995464
2017-05-31,2017-06-29,2.34,1.98,0.36,18.1818,182.75,19.52457264957265,22.199887835594552
2017-08-31,2017-10-05,2.47,2.16,0.31,14.3519,200.1,20.25303643724696,21.47042095620573
2017-11-30,2018-01-05,2.0,1.89,0.11,5.8201,217.59,27.19875,23.45059315008328
2018-02-28,2018-03-29,1.9,1.74,0.16,9.1954,215.48,28.352631578947367,23.832247666441745
2018-05-31,2018-06-29,2.2,2.43,-0.23,-9.465,223.08,25.35,25.288604504048585
2018-08-31,2018-10-04,2.87,2.59,0.28,10.8108,208.2,18.13588850174216,24.75931752017238
2018-11-30,2019-01-09,2.37,2.06,0.31,15.0485,195.76,20.649789029535864,23.122077277556347
2019-02-28,2019-04-04,1.84,1.71,0.13,7.6023,169.16,22.98369565217391,21.77984329586298
2019-05-31,2019-06-28,2.21,2.05,0.16,7.8049,176.45,19.960407239819,20.43244510581773
2019-08-31,2019-10-03,2.72,2.6,0.12,4.6154,204.35,18.78216911764705,20.59401525979396
2019-11-30,2020-01-08,2.14,1.83,0.31,16.9399,186.06,21.73598130841121,20.8655633295128
2020-02-29,2020-04-03,2.06,1.65,0.41,24.8485,172.38,20.91990291262136,20.349615144624657
2020-05-31,2020-07-01,2.3,2.01,0.29,14.4279,173.25,18.83152173913044,20.067393769452515
2020-08-31,2020-10-01,2.76,2.51,0.25,9.9602,184.48,16.71014492753623,19.54938772192481
2020-11-30,2021-01-07,3.09,2.39,0.7,29.2887,205.84,16.653721682847898,18.27882281553398
2021-02-28,2021-04-08,1.82,1.55,0.27,17.4194,217.75,29.910714285714285,20.526525658807213
2021-05-31,2021-06-30,2.33,2.34,-0.01,-0.4274,237.35,25.46673819742489,22.18532977338083
2021-08-31,2021-10-06,2.38,2.77,-0.39,-14.0794,211.14,22.178571428571427,23.552436398639628
2021-11-30,2022-01-06,3.12,2.76,0.36,13.0435,225.33,18.055288461538463,23.902828093312262
2022-02-28,2022-04-07,2.37,2.1,0.27,12.8571,215.62,22.744725738396625,22.111330956482853
2022-05-31,2022-06-30,2.66,2.51,0.15,5.9761,245.47,23.07048872180451,21.51226858757776
2022-08-31,2022-10-06,3.17,2.81,0.36,12.8114,246.05,19.404574132492115,20.81876926355793
2022-11-30,2023-01-05,2.83,2.89,-0.06,-2.0761,257.35,22.73409893992933,21.988471883155643
2023-02-28,2023-04-06,1.98,1.82,0.16,8.7912,223.7,28.24494949494949,23.36352782229386
2023-05-31,2023-06-30,2.91,2.83,0.08,2.8269,242.97,20.873711340206185,22.81433347689428
2023-08-31,2023-10-05,3.7,3.36,0.34,10.119,260.56,17.605405405405406,22.364541295122603
