fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2016-12-31,2017-01-18,0.15,0.13,0.02,15.3846,123.8,206.33333333333334,272.92881944444446
2017-03-31,2017-04-17,0.4,0.37,0.03,8.1081,147.81,92.38125,189.53454861111112
2017-06-30,2017-07-17,0.15,0.15,0.0,0.0,149.41,249.01666666666668,188.2609375
2017-09-30,2017-10-16,0.29,0.32,-0.03,-9.375,181.35,156.33620689655174,176.01686422413795
2017-12-31,2018-01-22,0.41,0.41,0.0,0.0,191.96,117.04878048780489,153.69572601275584
2018-03-31,2018-04-16,0.64,0.64,0.0,0.0,295.35,115.37109375,159.44318695025584
2018-06-30,2018-07-16,0.85,0.79,0.06,7.5949,391.43,115.12647058823529,125.97063793064798
2018-09-30,2018-10-16,0.89,0.68,0.21,30.8824,381.43,107.1432584269663,113.67240081325163
2018-12-31,2019-01-17,0.3,0.24,0.06,25.0,267.66,223.05000000000004,140.1727056913004
2019-03-31,2019-04-16,0.76,0.57,0.19,33.3333,366.96,120.71052631578947,141.50756383274776
2019-06-30,2019-07-17,0.6,0.56,0.04,7.1429,374.6,156.08333333333334,151.74677951902228
2019-09-30,2019-10-16,1.47,1.04,0.43,41.3462,267.62,45.513605442176875,136.33936627282492
2019-12-31,2020-01-21,1.3,0.53,0.77,145.283,323.57,62.224999999999994,96.13311627282492
2020-03-31,2020-04-21,1.57,1.65,-0.08,-4.8485,375.5,59.79299363057324,80.90373310152086
2020-06-30,2020-07-16,1.59,1.81,-0.22,-12.1547,455.04,71.54716981132076,59.76969222101771
2020-09-30,2020-10-20,1.74,2.14,-0.4,-18.6916,500.03,71.8433908045977,66.35213856162292
2020-12-31,2021-01-19,1.19,1.39,-0.2,-14.3885,540.73,113.59873949579833,79.1955734355725
2021-03-31,2021-04-20,3.75,2.97,0.78,26.2626,521.66,34.77733333333333,72.94165836126253
2021-06-30,2021-07-20,2.97,3.16,-0.19,-6.0127,528.21,44.46212121212121,66.17039621146264
2021-09-30,2021-10-19,3.19,2.56,0.63,24.6094,610.34,47.83228840125392,60.1676206106267
2021-12-31,2022-01-20,1.33,0.82,0.51,62.1951,602.44,113.24060150375941,60.078086112616965
2022-03-31,2022-04-19,3.53,2.89,0.64,22.1453,374.59,26.529036827195466,58.0160119860825
2022-06-30,2022-07-19,3.2,2.94,0.26,8.8435,174.87,13.66171875,50.3159113705522
2022-09-30,2022-10-18,3.1,2.13,0.97,45.5399,235.44,18.987096774193546,43.1046134637871
2022-12-31,2023-01-19,0.12,0.45,-0.33,-73.3333,294.88,614.3333333333334,168.3777964211806
2023-03-31,2023-04-18,2.88,2.86,0.02,0.6993,345.48,29.989583333333336,169.24293304771507
2023-06-30,2023-07-19,3.29,2.86,0.43,15.035,440.49,33.47188449848024,174.19547448483513
