fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2013-09-30,2013-10-16,3.99,3.96,0.03,0.7576,185.18,11.602756892230577,12.603944400622742
2013-12-31,2014-01-21,6.13,5.99,0.14,2.3372,187.57,7.649673735725938,12.295235747355711
2014-03-31,2014-04-16,2.46,2.54,-0.08,-3.1496,192.49,19.5619918699187,12.761150381502052
2014-06-30,2014-07-17,4.32,4.29,0.03,0.6993,181.27,10.490162037037036,12.326146133728065
2014-09-30,2014-10-20,3.68,4.31,-0.63,-14.6172,189.83,12.896059782608695,12.649471856322592
2014-12-31,2015-01-20,5.81,5.41,0.4,7.3937,160.44,6.903614457831326,12.46295703684894
2015-03-31,2015-04-20,2.91,2.8,0.11,3.9286,160.5,13.788659793814432,11.019624017822872
2015-06-30,2015-07-20,3.84,3.78,0.06,1.5873,162.66,10.58984375,11.044544446063613
2015-09-30,2015-10-19,3.34,3.3,0.04,1.2121,144.97,10.851047904191615,10.533291476459343
2015-12-31,2016-01-19,4.84,4.81,0.03,0.6237,137.62,7.108471074380166,10.584505630596553
2016-03-31,2016-04-18,2.35,2.09,0.26,12.4402,151.45,16.111702127659573,11.16526621405784
2016-06-30,2016-07-18,2.95,2.89,0.06,2.0761,151.78,12.862711864406778,11.733483242659537
2016-09-30,2016-10-17,3.29,3.23,0.06,1.8576,158.85,12.070668693009118,12.038388439863908
2016-12-31,2017-01-19,5.01,4.88,0.13,2.6639,165.99,8.282934131736528,12.332004204203
2017-03-31,2017-04-18,2.38,2.35,0.03,1.2766,174.14,18.29201680672269,12.877082873968778
2017-06-30,2017-07-18,2.79,2.74,0.05,1.8248,153.83,13.784050179211471,13.107417452669951
2017-09-30,2017-10-17,3.3,3.28,0.02,0.6098,145.08,10.990909090909092,12.837477552144945
2017-12-31,2018-01-18,5.18,5.17,0.01,0.1934,153.42,7.404440154440154,12.61785405782085
2018-03-31,2018-04-17,2.45,2.42,0.03,1.2397,153.43,15.656122448979591,11.958880468385075
2018-06-30,2018-07-18,3.08,3.04,0.04,1.3158,139.7,11.339285714285714,11.347689352153637
2018-09-30,2018-10-16,3.42,3.4,0.02,0.5882,153.0,11.18421052631579,11.39601471100531
2018-12-31,2019-01-22,4.87,4.82,0.05,1.0373,113.67,5.835215605749487,11.003708573832649
2019-03-31,2019-04-16,2.25,2.22,0.03,1.3514,143.3,15.922222222222224,11.070233517143304
