fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2007-06-30,2007-07-19,-0.95,-0.85,-0.1,-11.7647,14.3,-3.7631578947368425,-27.89229410331384
2007-09-30,2007-10-18,-0.49,-0.62,0.13,20.9677,13.23,-6.75,-35.332108918128654
2007-12-31,2008-01-17,-0.17,-0.36,0.19,52.7778,7.5,-11.029411764705882,-6.292586859305126
2008-03-31,2008-04-17,-0.51,-0.51,0.0,0.0,5.89,-2.8872549019607843,-6.107456140350877
2008-06-30,2008-07-17,-0.6,-0.52,-0.08,-15.3846,5.83,-2.4291666666666667,-5.773958333333333
2008-09-30,2008-10-16,0.13,-0.4,0.53,132.5,5.25,10.096153846153843,-1.562419871794872
2008-12-31,2009-01-22,-0.69,-0.54,-0.15,-27.7778,2.16,-0.7826086956521741,0.9992808954685548
2009-03-31,2009-04-21,-0.66,-0.66,0.0,0.0,3.05,-1.1553030303030305,1.4322688633829932
2009-06-30,2009-07-21,-0.49,-0.47,-0.02,-4.2553,3.87,-1.974489795918368,1.5459380810700682
2009-09-30,2009-10-15,-0.18,-0.42,0.24,57.1429,5.66,-7.861111111111112,-2.9433781582461704
2009-12-31,2010-01-21,1.52,-0.18,1.7,944.4444,9.68,1.5921052631578947,-2.349699668543653
2010-03-31,2010-04-15,0.09,-0.04,0.13,325.0,9.27,25.75,4.376626089032104
2010-06-30,2010-07-15,0.11,0.06,0.05,83.3333,7.32,16.636363636363637,9.029339447102606
2010-09-30,2010-10-14,0.15,0.06,0.09,150.0,7.11,11.85,13.957117224880385
2010-12-31,2011-01-20,0.14,0.11,0.03,27.2727,8.18,14.607142857142856,17.210876623376624
2011-03-31,2011-04-21,0.08,0.05,0.03,60.0,8.6,26.875,17.492126623376624
2011-06-30,2011-07-21,0.09,0.08,0.01,12.5,6.99,19.416666666666668,18.18720238095238
2011-09-30,2011-10-27,0.15,0.1,0.05,50.0,5.08,8.466666666666667,17.341369047619047
2011-12-31,2012-01-24,0.19,0.16,0.03,18.75,5.4,7.105263157894737,15.465899122807018
2012-03-31,2012-04-19,0.12,0.09,0.03,33.3333,8.02,16.708333333333332,12.924232456140352
2012-06-30,2012-07-19,0.06,0.07,-0.01,-14.2857,5.73,23.875000000000004,14.038815789473686
2012-09-30,2012-10-18,-0.2,-0.15,-0.05,-33.3333,3.28,-4.1,10.89714912280702
2012-12-31,2013-01-22,-0.14,-0.2,0.06,30.0,2.4,-4.285714285714286,8.049404761904762
2013-03-31,2013-04-18,-0.13,-0.18,0.05,27.7778,2.44,-4.692307692307692,2.6992445054945065
2013-06-30,2013-07-18,-0.09,-0.12,0.03,25.0,4.1,-11.388888888888888,-6.116727716727716
2013-09-30,2013-10-17,0.04,0.02,0.02,100.0,3.81,23.8125,0.8613972832722838
2013-12-31,2014-01-21,0.06,0.05,0.01,20.0,3.87,16.125,5.964075854700855
2014-03-31,2014-04-17,0.02,,,,4.01,50.12499999999999,19.66840277777778
2014-06-30,2014-07-17,0.02,0.03,-0.01,-33.3333,4.19,52.37500000000001,35.609375
2014-09-30,2014-10-16,0.03,0.04,-0.01,-25.0,3.41,28.416666666666668,36.76041666666666
2014-12-31,2015-01-20,-0.09,0.01,-0.1,-1000.0,2.67,-7.416666666666667,30.875
2015-03-31,2015-04-16,-0.09,-0.05,-0.04,-80.0,2.68,-7.444444444444445,16.48263888888889
2015-06-30,2015-07-16,-0.17,-0.17,0.0,0.0,2.4,-3.529411764705882,2.5065359477124183
2015-09-30,2015-10-15,-0.17,-0.12,-0.05,-41.6667,1.715,-2.522058823529412,-5.228145424836602
2015-12-31,2016-01-19,-0.1,-0.1,0.0,0.0,2.87,-7.175,-5.167728758169935
2016-03-31,2016-04-21,-0.12,-0.13,0.01,7.6923,2.85,-5.9375,-4.790992647058824
2016-06-30,2016-07-21,-0.05,-0.08,0.03,37.5,5.14,-25.7,-10.333639705882351
2016-09-30,2016-10-20,0.03,0.004,0.026,650.0,6.91,57.583333333333336,4.692708333333335
2016-12-31,2017-01-31,-0.01,-0.02,0.01,50.0,11.34,-283.5,-64.38854166666667
2017-03-31,2017-05-01,-0.04,-0.04,0.0,0.0,14.55,-90.9375,-85.63854166666667
2017-06-30,2017-07-25,0.02,0.0003,0.0197,6566.6667,12.48,156.0,-40.21354166666666
2017-09-30,2017-10-24,0.1,0.08,0.02,25.0,12.75,31.875,-46.640625
2017-12-31,2018-01-30,0.08,0.05,0.03,60.0,10.28,32.125,32.265625
2018-03-31,2018-04-25,0.11,0.09,0.02,22.2222,10.05,22.840909090909093,60.71022727272727
2018-06-30,2018-07-25,0.14,0.13,0.01,7.6923,14.99,26.767857142857142,28.40219155844156
2018-09-30,2018-10-24,0.13,0.12,0.01,8.3333,31.42,60.42307692307693,35.53921078921079
2018-12-31,2019-01-29,0.08,0.08,0.0,0.0,18.46,57.6875,41.92983578921079
2019-03-31,2019-04-30,0.06,0.05,0.01,20.0,26.36,109.83333333333331,63.67794184981685
2019-06-30,2019-07-30,0.08,0.08,0.0,0.0,31.2,97.5,81.36097756410255
2019-09-30,2019-10-29,0.18,0.18,0.0,0.0,28.99,40.263888888888886,76.32118055555556
2019-12-31,2020-01-28,0.32,0.31,0.01,3.2258,45.86,35.828125,70.85633680555556
2020-03-31,2020-04-28,0.18,0.18,0.0,0.0,45.48,63.16666666666666,59.189670138888886
2020-06-30,2020-07-28,0.18,0.16,0.02,12.5,52.61,73.06944444444444,53.08203125
2020-09-30,2020-10-27,0.41,0.36,0.05,13.8889,81.99,49.99390243902439,55.51453463753387
2020-12-31,2021-01-26,0.52,0.47,0.05,10.6383,91.71,44.09134615384615,57.58033992599541
2021-03-31,2021-04-27,0.52,0.44,0.08,18.1818,78.5,37.74038461538461,51.22376941317489
2021-06-30,2021-07-27,0.63,0.54,0.09,16.6667,93.93,37.273809523809526,42.274860683016165
2021-09-30,2021-10-26,0.73,0.67,0.06,8.9552,102.9,35.23972602739726,38.58631658010938
2021-12-31,2022-02-01,0.92,0.76,0.16,21.0526,143.9,39.10326086956522,37.339295259039154
2022-03-31,2022-05-03,1.13,0.91,0.22,24.1758,109.34,24.190265486725668,33.951765476874414
2022-06-30,2022-08-02,1.05,1.03,0.02,1.9417,76.47,18.207142857142856,29.185098810207748
2022-09-30,2022-11-01,0.67,0.68,-0.01,-1.4706,63.36,23.64179104477612,26.285615064552463
2022-12-31,2023-01-31,0.69,0.67,0.02,2.9851,64.77,23.467391304347828,22.376647673248115
2023-03-31,2023-05-02,0.6,0.56,0.04,7.1429,98.01,40.837500000000006,26.5384563015667
2023-06-30,2023-08-01,0.58,0.57,0.01,1.7544,113.91,49.09913793103448,34.26145507003961
2023-09-30,2023-10-31,0.7,0.68,0.02,2.9412,102.82,36.72142857142857,37.53136445170272
