fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2019-05-31,2019-06-27,0.62,0.66,-0.04,-6.0606,77.14,31.10483870967742,32.352561867262
2019-08-31,2019-09-24,0.86,0.7,0.16,22.8571,84.5,24.563953488372093,30.825639791593822
2019-11-30,2019-12-19,0.7,0.58,0.12,20.6897,93.49,33.38928571428571,30.1441150663191
2020-02-29,2020-03-24,0.78,0.59,0.19,32.2034,89.38,28.64743589743589,29.42637845244278
2020-05-31,2020-06-25,-0.51,0.07,-0.58,-828.5714,99.54,-48.794117647058826,9.451639363258716
2020-08-31,2020-09-22,0.95,0.47,0.48,102.1277,111.89,29.444736842105264,10.671835201692012
2020-11-30,2020-12-18,0.78,0.62,0.16,25.8065,134.7,43.17307692307692,13.117783003889812
2021-02-28,2021-03-18,0.9,0.76,0.14,18.4211,137.65,38.23611111111112,15.514951807308616
2021-05-31,2021-06-24,0.93,0.51,0.42,82.3529,134.51,36.15860215053763,36.75313175670773
2021-08-31,2021-09-23,1.16,1.11,0.05,4.5045,164.74,35.50431034482759,38.26802513238832
2021-11-30,2021-12-20,0.83,0.63,0.2,31.746,169.24,50.97590361445784,40.218731805233546
2022-02-28,2022-03-21,0.87,0.71,0.16,22.5352,136.55,39.23850574712644,40.46933046423737
2022-05-31,2022-06-27,0.9,0.81,0.09,11.1111,118.85,33.013888888888886,39.68315214882519
2022-08-31,2022-09-29,0.93,0.92,0.01,1.087,106.45,28.61559139784946,37.96097241208065
2022-11-30,2022-12-20,0.85,0.64,0.21,32.8125,109.69,32.26176470588236,33.28243768493678
2023-02-28,2023-03-21,0.79,0.55,0.24,43.6364,118.79,37.59177215189874,32.87075428612986
2023-05-31,2023-06-29,0.66,0.67,-0.01,-1.4925,105.26,39.871212121212125,34.58508509421067
2023-08-31,2023-09-28,0.94,0.75,0.19,25.3333,101.71,27.05053191489361,34.193820223471704
2023-11-30,2023-12-21,1.03,0.85,0.18,21.1765,110.27,26.76456310679612,32.81951982370015
