fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2014-03-31,2014-04-23,0.415,0.365,0.05,13.6986,536.74,323.3373493975904,345.2088814616543
2014-06-30,2014-07-22,0.32,0.3075,0.0125,4.065,92.93,72.6015625,267.747122553944
2014-09-30,2014-10-20,0.355,0.3275,0.0275,8.3969,100.75,70.95070422535211,184.47844267807864
2014-12-31,2015-01-27,0.765,0.65,0.115,17.6923,110.38,36.0718954248366,125.74037788694477
2015-03-31,2015-04-27,0.5825,0.54,0.0425,7.8704,124.43,53.40343347639485,58.25689890664589
2015-06-30,2015-07-21,0.4625,0.4525,0.01,2.2099,125.425,67.79729729729729,57.05583260597021
2015-09-30,2015-10-27,0.49,0.47,0.02,4.2553,109.95,56.0969387755102,53.34239124350974
2015-12-31,2016-01-26,0.82,0.8075,0.0125,1.548,105.26,32.09146341463415,52.34728324095913
2016-03-31,2016-04-26,0.475,0.5,-0.025,-5.0,108.99,57.363157894736844,53.33721434554462
2016-06-30,2016-07-26,0.355,0.345,0.01,2.8986,95.6,67.32394366197182,53.21887593671325
2016-09-30,2016-10-25,0.4175,0.415,0.0025,0.6024,113.05,67.69461077844312,56.11829393744649
2016-12-31,2017-01-31,0.84,0.8025,0.0375,4.6729,115.82,34.470238095238095,56.71298760759747
2017-03-31,2017-05-02,0.525,0.505,0.02,3.9604,143.66,68.4095238095238,59.47457908629421
2017-06-30,2017-08-01,0.4175,0.3925,0.025,6.3694,144.02,86.23952095808384,64.20347341032222
2017-09-30,2017-11-02,0.5175,0.4675,0.05,10.6952,154.12,74.45410628019324,65.89334728575975
2017-12-31,2018-02-01,0.9725,0.965,0.0075,0.7772,169.23,43.5038560411311,68.151751772233
2018-03-31,2018-05-01,0.6825,0.6725,0.01,1.487,167.78,61.45787545787546,66.41383968432092
2018-06-30,2018-07-31,0.585,0.545,0.04,7.3394,185.11,79.10683760683762,64.63066884650935
2018-09-30,2018-11-01,0.73,0.7,0.03,4.2857,227.26,77.82876712328768,65.47433405728296
2018-12-31,2019-01-29,1.05,1.04,0.01,0.9615,157.74,37.55714285714286,63.98765576128591
2019-03-31,2019-04-30,0.62,0.59,0.03,5.0847,191.24,77.11290322580646,67.90141270326865
2019-06-30,2019-07-30,0.55,0.53,0.02,3.7736,201.55,91.61363636363636,71.02811239246834
2019-09-30,2019-10-30,0.76,0.71,0.05,7.0423,223.97,73.67434210526315,69.98950613796221
2019-12-31,2020-01-28,1.25,1.14,0.11,9.6491,293.65,58.73,75.2827204236765
2020-03-31,2020-04-30,0.64,0.56,0.08,14.2857,254.29,99.33203125,80.83750242972488
2020-06-30,2020-07-30,0.65,0.51,0.14,27.451,364.8,140.30769230769232,93.01101641573888
2020-09-30,2020-10-29,0.73,0.7,0.03,4.2857,115.81,39.66095890410959,84.50767061545048
2020-12-31,2021-01-27,1.68,1.41,0.27,19.1489,132.69,19.745535714285715,74.7615545440219
2021-03-31,2021-04-28,1.4,0.99,0.41,41.4141,122.15,21.812500000000004,55.381671731521905
